cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,revisado_manual,columna,valor,orden_columna,rotulo_columna_pdf
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,DESALOJO EN REGIMEN DE LIBRE CONTRATACIÓN,detalle,10,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,total_causas,4,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,DESALOJO EN REGIMEN DE LIBRE CONTRATACIÓN,detalle,10,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,cuasas_ejecucion_concluidas,1,4,CUASAS EN / EJECUCIÓN DE / SENTENCIA / CONCLUIDAS
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,DESALOJO EN REGIMEN DE LIBRE CONTRATACIÓN,detalle,10,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,pendientes_proxima_gestion,3,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,OTROS MONITORIOS,detalle,11,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_readecuadas_ley_439,20,1,MOVIMIENTO REGISTRADO / CAUSAS EN / EJECUCION DE / SENTENCIA / READECUADAS A LA / LEY N° 439
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,OTROS MONITORIOS,detalle,11,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_ingresadas_ejecucion_sentencia_2016,1,2,MOVIMIENTO REGISTRADO / CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,OTROS MONITORIOS,detalle,11,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,total_causas,21,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,OTROS MONITORIOS,detalle,11,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,cuasas_ejecucion_concluidas,13,4,CUASAS EN / EJECUCIÓN DE / SENTENCIA / CONCLUIDAS
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,OTROS MONITORIOS,detalle,11,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,pendientes_proxima_gestion,8,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,EJECUCIÓN COACTIVA DE SUMAS DE DINERO,detalle,12,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_readecuadas_ley_439,101,1,MOVIMIENTO REGISTRADO / CAUSAS EN / EJECUCION DE / SENTENCIA / READECUADAS A LA / LEY N° 439
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,EJECUCIÓN COACTIVA DE SUMAS DE DINERO,detalle,12,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_ingresadas_ejecucion_sentencia_2016,178,2,MOVIMIENTO REGISTRADO / CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,EJECUCIÓN COACTIVA DE SUMAS DE DINERO,detalle,12,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,total_causas,279,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,EJECUCIÓN COACTIVA DE SUMAS DE DINERO,detalle,12,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,cuasas_ejecucion_concluidas,76,4,CUASAS EN / EJECUCIÓN DE / SENTENCIA / CONCLUIDAS
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,EJECUCIÓN COACTIVA DE SUMAS DE DINERO,detalle,12,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,pendientes_proxima_gestion,203,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,CONCURSALES O,detalle,13,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_readecuadas_ley_439,1,1,MOVIMIENTO REGISTRADO / CAUSAS EN / EJECUCION DE / SENTENCIA / READECUADAS A LA / LEY N° 439
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,CONCURSALES O,detalle,13,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_ingresadas_ejecucion_sentencia_2016,0,2,MOVIMIENTO REGISTRADO / CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,CONCURSALES O,detalle,13,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,total_causas,1,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,CONCURSALES O,detalle,13,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,cuasas_ejecucion_concluidas,1,4,CUASAS EN / EJECUCIÓN DE / SENTENCIA / CONCLUIDAS
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,CONCURSALES O,detalle,13,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_readecuadas_ley_439,0,1,MOVIMIENTO REGISTRADO / CAUSAS EN / EJECUCION DE / SENTENCIA / READECUADAS A LA / LEY N° 439
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_ingresadas_ejecucion_sentencia_2016,0,2,MOVIMIENTO REGISTRADO / CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,total_causas,0,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,cuasas_ejecucion_concluidas,0,4,CUASAS EN / EJECUCIÓN DE / SENTENCIA / CONCLUIDAS
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_readecuadas_ley_439,0,1,MOVIMIENTO REGISTRADO / CAUSAS EN / EJECUCION DE / SENTENCIA / READECUADAS A LA / LEY N° 439
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_ingresadas_ejecucion_sentencia_2016,1,2,MOVIMIENTO REGISTRADO / CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,total_causas,1,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,cuasas_ejecucion_concluidas,0,4,CUASAS EN / EJECUCIÓN DE / SENTENCIA / CONCLUIDAS
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,pendientes_proxima_gestion,1,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,RENUNCIA DE HERENCIA,detalle,16,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_readecuadas_ley_439,0,1,MOVIMIENTO REGISTRADO / CAUSAS EN / EJECUCION DE / SENTENCIA / READECUADAS A LA / LEY N° 439
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,RENUNCIA DE HERENCIA,detalle,16,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_ingresadas_ejecucion_sentencia_2016,0,2,MOVIMIENTO REGISTRADO / CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,RENUNCIA DE HERENCIA,detalle,16,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,total_causas,0,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,RENUNCIA DE HERENCIA,detalle,16,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,cuasas_ejecucion_concluidas,0,4,CUASAS EN / EJECUCIÓN DE / SENTENCIA / CONCLUIDAS
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,RENUNCIA DE HERENCIA,detalle,16,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,SUCESIÓN DE ESTADO,detalle,17,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_readecuadas_ley_439,0,1,MOVIMIENTO REGISTRADO / CAUSAS EN / EJECUCION DE / SENTENCIA / READECUADAS A LA / LEY N° 439
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,SUCESIÓN DE ESTADO,detalle,17,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_ingresadas_ejecucion_sentencia_2016,0,2,MOVIMIENTO REGISTRADO / CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,SUCESIÓN DE ESTADO,detalle,17,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,total_causas,0,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,SUCESIÓN DE ESTADO,detalle,17,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,cuasas_ejecucion_concluidas,0,4,CUASAS EN / EJECUCIÓN DE / SENTENCIA / CONCLUIDAS
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,SUCESIÓN DE ESTADO,detalle,17,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,pendientes_proxima_gestion,0,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,DESAPARICIÓN Y PRESUNCIÓN DE MUERTE,detalle,18,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_readecuadas_ley_439,0,1,MOVIMIENTO REGISTRADO / CAUSAS EN / EJECUCION DE / SENTENCIA / READECUADAS A LA / LEY N° 439
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,DESAPARICIÓN Y PRESUNCIÓN DE MUERTE,detalle,18,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_ingresadas_ejecucion_sentencia_2016,1,2,MOVIMIENTO REGISTRADO / CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,DESAPARICIÓN Y PRESUNCIÓN DE MUERTE,detalle,18,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,total_causas,1,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,DESAPARICIÓN Y PRESUNCIÓN DE MUERTE,detalle,18,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,cuasas_ejecucion_concluidas,0,4,CUASAS EN / EJECUCIÓN DE / SENTENCIA / CONCLUIDAS
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,DESAPARICIÓN Y PRESUNCIÓN DE MUERTE,detalle,18,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,pendientes_proxima_gestion,1,5,PENDIENTES PARA LA / PROXIMA GESTIÓN
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,MENSURA Y DESLINDE,detalle,19,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_readecuadas_ley_439,0,1,MOVIMIENTO REGISTRADO / CAUSAS EN / EJECUCION DE / SENTENCIA / READECUADAS A LA / LEY N° 439
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,MENSURA Y DESLINDE,detalle,19,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,causas_ingresadas_ejecucion_sentencia_2016,0,2,MOVIMIENTO REGISTRADO / CAUSAS INGRESADAS / A EJECUCION DE / SENTENCIA 2016
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,MENSURA Y DESLINDE,detalle,19,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,total_causas,0,3,MOVIMIENTO REGISTRADO / TOTAL CAUSAS EN / EJECUCION DE / SENTENCIA
5.1.1.5,165,2e504f9e99,ejecucion,capital,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,14,tipo_proceso,MENSURA Y DESLINDE,detalle,19,5,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Ciudades Capitales y El Alto,SUCRE,,Chuquisaca,False,False,cuasas_ejecucion_concluidas,0,4,CUASAS EN / EJECUCIÓN DE / SENTENCIA / CONCLUIDAS
